source,kind,name,district,parent,party,votes,verdict,matched_label
EC,constituency,UPE COUNTY,AMUDAT,AMUDAT,,,no_article_found,
EC,constituency,BUSHIGAI COUNTY,BUDUDA,BUDUDA,,,no_article_found,
EC,constituency,LUTSESHE COUNTY,BUDUDA,BUDUDA,,,no_article_found,
EC,constituency,T'OO COUNTY,BUKWO,BUKWO,,,no_article_found,
EC,constituency,ELGON COUNTY,BULAMBULI,BULAMBULI,,,no_article_found,
EC,constituency,ELGON NORTH COUNTY,BULAMBULI,BULAMBULI,,,no_article_found,
EC,constituency,BUVUMA ISLANDS COUNTY,BUVUMA,BUVUMA,,,no_article_found,
EC,constituency,FORTPORTAL CENTRAL DIVISION,FORTPORTAL CITY,FORTPORTAL CITY,,,no_article_found,
EC,constituency,FORTPORTAL NORTH DIVISION,FORTPORTAL CITY,FORTPORTAL CITY,,,no_article_found,
EC,constituency,BARDEGE-LAYIBI DIVISION,GULU CITY,GULU CITY,,,no_article_found,
EC,constituency,LAROO-PECE DIVISION,GULU CITY,GULU CITY,,,no_article_found,
EC,constituency,JINJANORTH DIVISION,JINJA CITY,JINJA CITY,,,no_article_found,
EC,constituency,JINJASOUTH DIVISION EAST,JINJA CITY,JINJA CITY,,,no_article_found,
EC,constituency,JINJASOUTH DIVISION WEST,JINJA CITY,JINJA CITY,,,no_article_found,
EC,constituency,IK COUNTY,KAABONG,KAABONG,,,no_article_found,
EC,constituency,BUJUMBA COUNTY,KALANGALA,KALANGALA,,,no_article_found,
EC,constituency,KAMPALACENTRAL DIVISION,KAMPALA,KAMPALA,,,no_article_found,
EC,constituency,KINKIZI COUNTY EAST,KANUNGU,KANUNGU,,,no_article_found,
EC,constituency,KINKIZI COUNTY WEST,KANUNGU,KANUNGU,,,no_article_found,
EC,constituency,BUYANJAEAST COUNTY,KIBAALE,KIBAALE,,,no_article_found,
EC,constituency,SOI COUNTY,KWEEN,KWEEN,,,no_article_found,
EC,constituency,KYAKACENTRAL COUNTY,KYEGEGWA,KYEGEGWA,,,no_article_found,
EC,constituency,KYAKANORTH COUNTY,KYEGEGWA,KYEGEGWA,,,no_article_found,
EC,constituency,KYAKASOUTH COUNTY,KYEGEGWA,KYEGEGWA,,,no_article_found,
EC,constituency,PALABEK COUNTY,LAMWO,LAMWO,,,no_article_found,
EC,constituency,LIRAEAST DIVISION,LIRA CITY,LIRA CITY,,,no_article_found,
EC,constituency,LIRAWEST DIVISION,LIRA CITY,LIRA CITY,,,no_article_found,
EC,constituency,LUUKANORTH COUNTY,LUUKA,LUUKA,,,no_article_found,
EC,constituency,LUUKASOUTH COUNTY,LUUKA,LUUKA,,,no_article_found,
EC,constituency,BUKOTO COUNTY MID-WEST,LWENGO,LWENGO,,,no_article_found,
EC,constituency,LOWER MADI COUNTY,MADI-OKOLLO,MADI-OKOLLO,,,no_article_found,
EC,constituency,UPPER MADI COUNTY,MADI-OKOLLO,MADI-OKOLLO,,,no_article_found,
EC,constituency,KIMAANYA-KABONERA DIVISION,MASAKA CITY,MASAKA CITY,,,no_article_found,
EC,constituency,NYENDO-MUKUNGWE DIVISION,MASAKA CITY,MASAKA CITY,,,no_article_found,
EC,constituency,BUWEKULASOUTH COUNTY,MUBENDE,MUBENDE,,,no_article_found,
EC,constituency,CHEKWII COUNTY (KADAM),NAKAPIRIPIRIT,NAKAPIRIPIRIT,,,no_article_found,
EC,constituency,BUDYEBO COUNTY,NAKASONGOLA,NAKASONGOLA,,,no_article_found,
EC,constituency,BUKOOLI ISLAND COUNTY,NAMAYINGO,NAMAYINGO,,,no_article_found,
EC,constituency,BUBULOEAST COUNTY,NAMISINDWA,NAMISINDWA,,,no_article_found,
EC,constituency,BUKONO COUNTY,NAMUTUMBA,NAMUTUMBA,,,no_article_found,
EC,constituency,TOCHI COUNTY,OMORO,OMORO,,,no_article_found,
EC,constituency,BUYAMBA COUNTY,RAKAI,RAKAI,,,no_article_found,
EC,constituency,RUJUMBURA COUNTY,RUKUNGIRI,RUKUNGIRI,,,no_article_found,
EC,constituency,RWAMPARAEAST COUNTY,RWAMPARA,RWAMPARA,,,no_article_found,
EC,constituency,DAKABELA COUNTY,SOROTI,SOROTI,,,no_article_found,
EC,constituency,MAWOGOLANORTH COUNTY,SSEMBABULE,SSEMBABULE,,,no_article_found,
EC,constituency,MAWOGOLAWEST COUNTY,SSEMBABULE,SSEMBABULE,,,no_article_found,
EC,constituency,WEST BUDAMA CENTRAL COUNTY,TORORO,TORORO,,,no_article_found,
EC,constituency,WEST BUDAMA COUNTY NORTH,TORORO,TORORO,,,no_article_found,
EC,constituency,WEST BUDAMA COUNTY SOUTH,TORORO,TORORO,,,no_article_found,
EC,constituency,WEST BUDAMA NORTH EAST COUNTY,TORORO,TORORO,,,no_article_found,
EC,constituency,ORA COUNTY,ZOMBO,ZOMBO,,,no_article_found,
UBOS,county,UPE COUNTY,AMUDAT,AMUDAT,,,no_article_found,
UBOS,county,BUSHIGAI COUNTY,BUDUDA,BUDUDA,,,no_article_found,
UBOS,county,LUTSESHE COUNTY,BUDUDA,BUDUDA,,,no_article_found,
UBOS,county,T'OO COUNTY,BUKWO,BUKWO,,,no_article_found,
UBOS,county,ELGON COUNTY,BULAMBULI,BULAMBULI,,,no_article_found,
UBOS,county,ELGON NORTH COUNTY,BULAMBULI,BULAMBULI,,,no_article_found,
UBOS,county,BUVUMA ISLANDS COUNTY,BUVUMA,BUVUMA,,,no_article_found,
UBOS,county,BARDEGE-LAYIBI DIVISION,GULU CITY,GULU CITY,,,no_article_found,
UBOS,county,LAROO-PECE DIVISION,GULU CITY,GULU CITY,,,no_article_found,
UBOS,county,IK COUNTY,KAABONG,KAABONG,,,no_article_found,
UBOS,county,BUJUMBA COUNTY,KALANGALA,KALANGALA,,,no_article_found,
UBOS,county,KINKIZI COUNTY,KANUNGU,KANUNGU,,,no_article_found,
UBOS,county,BBALE COUNTY,KAYUNGA,KAYUNGA,,,no_article_found,
UBOS,county,SOI COUNTY,KWEEN,KWEEN,,,no_article_found,
UBOS,county,PALABEK COUNTY,LAMWO,LAMWO,,,no_article_found,
UBOS,county,LOWER MADI COUNTY,MADI-OKOLLO,MADI-OKOLLO,,,no_article_found,
UBOS,county,UPPER MADI COUNTY,MADI-OKOLLO,MADI-OKOLLO,,,no_article_found,
UBOS,county,KIMAANYA-KABONERA DIVISION,MASAKA CITY,MASAKA CITY,,,no_article_found,
UBOS,county,NYENDO-MUKUNGWE DIVISION,MASAKA CITY,MASAKA CITY,,,no_article_found,
UBOS,county,BUDYEBO COUNTY,NAKASONGOLA,NAKASONGOLA,,,no_article_found,
UBOS,county,BUKOOLI ISLAND COUNTY,NAMAYINGO,NAMAYINGO,,,no_article_found,
UBOS,county,BUKONO COUNTY,NAMUTUMBA,NAMUTUMBA,,,no_article_found,
UBOS,county,TOCHI COUNTY,OMORO,OMORO,,,no_article_found,
UBOS,county,BUYAMBA COUNTY,RAKAI,RAKAI,,,no_article_found,
UBOS,county,RUJUMBURA COUNTY,RUKUNGIRI,RUKUNGIRI,,,no_article_found,
UBOS,county,DAKABELA COUNTY,SOROTI,SOROTI,,,no_article_found,
UBOS,county,WEST BUDAMA CENTRAL COUNTY,TORORO,TORORO,,,no_article_found,
UBOS,county,WEST BUDAMA COUNTY,TORORO,TORORO,,,no_article_found,
UBOS,county,WEST BUDAMA NORTH EAST COUNTY,TORORO,TORORO,,,no_article_found,
UBOS,county,ORA COUNTY,ZOMBO,ZOMBO,,,no_article_found,
UBOS,district,APAA,APAA,,,,no_article_found,
EC,mp,AYEPA MICHAEL,ABIM,LABWOR COUNTY,NRM,10661,no_article_found,
EC,mp,ELEM LEO,ALEBTONG,MOROTO COUNTY,UPC,16204,no_article_found,
EC,mp,OCEN GEOFFREY,AMOLATAR,KIOGA NORTH COUNTY,UPC,17658,no_article_found,
EC,mp,OBONG PETER ACUDA,APAC,MARUZI COUNTY,UPC,12421,no_article_found,
EC,mp,OTIM BERNARD,APAC,MARUZI NORTH COUNTY,NRM,11107,no_article_found,
EC,mp,LENIA CHARITY KEVIN,ARUA,VURRA COUNTY,NRM,20708,no_article_found,
EC,mp,MUZAID KHEMIS,ARUA CITY,ARUA CENTRAL DIVISION,FDC,6966,no_article_found,
EC,mp,ONZIMA PHIONA,ARUA CITY,AYIVU DIVISION WEST,NRM,12203,no_article_found,
EC,mp,TIYO WILLIAM TAYLOR ODAA,ARUA CITY,AYIVU DIVISION EAST,NRM,18225,no_article_found,
EC,mp,GOIRE MOSES,BUDAKA,BUDAKA COUNTY,NRM,28854,no_article_found,
EC,mp,KAMPANYA ABDU SWAIBU,BUDAKA,IKI-IKI COUNTY,NRM,14444,no_article_found,
EC,mp,WABUSANI STEVEN MAKWA,BUDUDA,BUSHIGAI COUNTY,NRM,3944,no_article_found,
EC,mp,AYAGALACHI JAMALI,BUGIRI,BUKOOLI COUNTY NORTH,NUP,19094,no_article_found,
EC,mp,OKETCHO JOHN FRANCIS,BUGIRI,BUGIRI MUNICIPALITY,NRM,3794,no_article_found,
EC,mp,WANDERA SADALA,BUGWERI,BUGWERI COUNTY,NRM,24624,no_article_found,
EC,mp,KARIISA JOHNBOSCO KOY,BUHWEJU,BUHWEJU WEST COUNTY,NRM,16786,no_article_found,
EC,mp,MUTEKANGA ZADOCK,BUHWEJU,BUHWEJU COUNTY,NRM,11322,no_article_found,
EC,mp,KANAABI JIMMY,BUIKWE,BUIKWE COUNTY SOUTH,NUP,23053,no_article_found,
EC,mp,MUSANJE MOSES,BUIKWE,NJERU MUNICIPALITY,NUP,18665,no_article_found,
EC,mp,SENTEZA RICHARD,BUIKWE,LUGAZI MUNICIPALITY,INDEPENDENT,10914,no_article_found,
EC,mp,OKWERE DAVID BEECHAM,BUKEDEA,BUKEDEA COUNTY,NRM,68103,no_article_found,
EC,mp,KISEKKA SALIM,BUKOMANSIMBI,BUKOMANSIMBI NORTH COUNTY,NRM,9037,no_article_found,
EC,mp,SSERUNJOGI HASSAN MUKIIBI,BUKOMANSIMBI,BUKOMANSIMBI SOUTH COUNTY,INDEPENDENT,11582,no_article_found,
EC,mp,KAPYAGON BRIAN,BUKWO,KONGASIS COUNTY,INDEPENDENT,11056,no_article_found,
EC,mp,KITI PETER,BUKWO,T'OO COUNTY,NRM,9121,no_article_found,
EC,mp,BIARAEMMANUEL WEPUKHULU,BULAMBULI,BULAMBULI COUNTY,NRM,11611,no_article_found,
EC,mp,WAMAKUYU IGNATIUS MUDIMI,BULAMBULI,ELGON COUNTY,INDEPENDENT,6023,no_article_found,
EC,mp,ATUGONZA ALLAN,BULIISA,BULIISA COUNTY,NRM,15478,no_article_found,
EC,mp,MBALIBULHA CHRISTOPHER KIBANZANGA TABAN,BUNDIBUGYO,BUGHENDERA COUNTY,INDEPENDENT,17343,no_article_found,
EC,mp,KALENZI VICTOR,BUNYANGABU,BUNYANGABU COUNTY,NRM,30153,no_article_found,
EC,mp,AMANYA COHEN KYAMPENE,BUSHENYI,IGARA COUNTY WEST,NRM,19797,no_article_found,
EC,mp,BASSAJJA IDDI,BUSHENYI,BUSHENYI -ISHAKA MUNICIPALITY,NRM,11641,no_article_found,
EC,mp,MULEMYA ISMAIL SOWED,BUSIA,BUSIA MUNICIPALITY,NRM,6350,no_article_found,
EC,mp,WANDERA JOHN PAUL,BUSIA,SAMIA BUGWE COUNTY NORTH,INDEPENDENT,17747,no_article_found,
EC,mp,WANYAMA RICHARD,BUSIA,SAMIA BUGWE CENTRAL COUNTY,NRM,18316,no_article_found,
EC,mp,MUTEGO RONARD HANGUJJA,BUTALEJA,BUNYOLE EAST COUNTY,INDEPENDENT,17355,no_article_found,
EC,mp,WALUSWAKAJAMES,BUTALEJA,BUNYOLE WEST COUNTY,NRM,20270,no_article_found,
EC,mp,MUKIIBI ERIASA SSERUNJOGI,BUTAMBALA,BUTAMBALA COUNTY,INDEPENDENT,18102,no_article_found,
EC,mp,MUDUKOI FRED ODUCHU,BUTEBO,BUTEBO COUNTY,NRM,25460,no_article_found,
EC,mp,OGWAL JOSEPH JONES,DOKOLO,DOKOLO NORTH COUNTY,NRM,8845,no_article_found,
EC,mp,OPITO VINCENT,DOKOLO,DOKOLO SOUTH COUNTY,UPC,18024,no_article_found,
EC,mp,MUGISAMARGARET MUHANGA,FORTPORTAL CITY,FORTPORTAL NORTH DIVISION,NRM,10333,no_article_found,
EC,mp,MUHENDA RONALD,FORTPORTAL CITY,FORTPORTAL CENTRAL DIVISION,INDEPENDENT,10956,no_article_found,
EC,mp,RWAKOOJOROBINA GUREME,GOMBA,GOMBA WEST COUNTY,NRM,16930,no_article_found,
EC,mp,SAAZI GODFREY,GOMBA,GOMBA EAST COUNTY,NUP,10907,no_article_found,
EC,mp,OKELLO PATRICK ONGUTI,GULU,ASWA COUNTY,DP,13889,no_article_found,
EC,mp,KASIGWA GERALD BIHEMAISO,HOIMA,KIGOROBYA COUNTY,NRM,12175,no_article_found,
EC,mp,WAKABI PIUS,HOIMA,BUGAHYA COUNTY,NRM,30923,no_article_found,
EC,mp,ISINGOMA PATRICK MWESIGWA,HOIMA CITY,HOIMA EAST DIVISION,INDEPENDENT,10688,no_article_found,
EC,mp,KASULE ISMAIL,HOIMA CITY,HOIMA WEST DIVISION,ANT,9102,no_article_found,
EC,mp,AGABA PETER,IBANDA,IBANDA MUNICIPALITY,NRM,14279,no_article_found,
EC,mp,GUMA DAVID GUMISIRIZA,IBANDA,IBANDA COUNTY NORTH,NRM,13496,no_article_found,
EC,mp,NINKUSIIMA JOHN PAUL,IBANDA,IBANDA COUNTY SOUTH,NRM,18615,no_article_found,
EC,mp,KUNGU SAMUEL BAMUTEEZE,IGANGA,KIGULU COUNTY NORTH,NRM,18130,no_article_found,
EC,mp,MUDIOBOLE ABEDI NASSER,IGANGA,IGANGA MUNICIPALITY,NUP,11751,no_article_found,
EC,mp,KANGWAGYE STEPHEN RWAKANUMA,ISINGIRO,BUKANGA COUNTY,NRM,31594,no_article_found,
EC,mp,MUJUNI ASENSIO MAARI,ISINGIRO,ISINGIRO COUNTY SOUTH,NRM,23752,no_article_found,
EC,mp,TUMWESIGYE ANTHONY,ISINGIRO,ISINGIRO WEST COUNTY,INDEPENDENT,9047,no_article_found,
EC,mp,KIIRYA GRACE PADDY WANZALA,JINJA,BUTEMBE COUNTY,FDC,6215,no_article_found,
EC,mp,ODWORI JOHN,JINJA,KAGOMA NORTH COUNTY,NUP,9593,no_article_found,
EC,mp,WALYOMU MOSES MUWANIKA,JINJA,KAGOMA COUNTY,INDEPENDENT,6685,no_article_found,
EC,mp,BATUWA TIMOTHY LUSALA,JINJA CITY,JINJASOUTH DIVISION WEST,NUP,4900,no_article_found,
EC,mp,MUYONJOHUSSEIN,JINJA CITY,JINJANORTH DIVISION,NUP,20157,no_article_found,
EC,mp,KOMOL JOSEPH MIIDI,KAABONG,DODOTH NORTH COUNTY,NRM,8350,no_article_found,
EC,mp,PAAK PETER PEX,KAABONG,DODOTH EAST COUNTY,NRM,10159,no_article_found,
EC,mp,BEGUMISA PROTAZIO,KABALE,NDORWA COUNTY EAST,NRM,17662,no_article_found,
EC,mp,NATURINDA ELIAB,KABALE,NDORWA COUNTY WEST,NRM,22601,no_article_found,
EC,mp,EDAKASI ALFRED ELALU-OLALE,KABERAMAIDO,KABERAMAIDO COUNTY,NRM,11891,no_article_found,
EC,mp,OKULLO FRANCIS,KABERAMAIDO,OCHERO COUNTY,NRM,7996,no_article_found,
EC,mp,NAMARADENNIS,KAGADI,BUYAGA WEST COUNTY,NRM,42315,no_article_found,
EC,mp,TWESIGE STEPHEN,KAGADI,BUYAGA EAST COUNTY,NRM,34637,no_article_found,
EC,mp,LUBEGA GEORGE WILLY,KAKUMIRO,BUGANGAIZI SOUTH COUNTY,NRM,17076,no_article_found,
EC,mp,TWINAMASIKO ONESIMUS,KAKUMIRO,BUGANGAIZI EAST COUNTY,NRM,19679,no_article_found,
EC,mp,ONGALO-OBOTE CLEMENT KENNETH,KALAKI,KALAKI COUNTY,NRM,20541,no_article_found,
EC,mp,LUGOLOOBI WILLY BAGEYENTE,KALANGALA,BUJUMBA COUNTY,NRM,5564,no_article_found,
EC,mp,KASAJJA GEORGE PATRICK,KALIRO,BULAMOGI NORTH WEST COUNTY,NRM,13048,no_article_found,
EC,mp,MUTEBI BENARD MUGOYA,KALIRO,BULAMOGI COUNTY,INDEPENDENT,29268,no_article_found,
EC,mp,KIRULUUTA YUSUF JUNIOR NKERETTANYI,KALUNGU,KALUNGU COUNTY EAST,NUP,15473,no_article_found,
EC,mp,KABANDA MINSA NABBENGO,KAMPALA,KAMPALACENTRAL DIVISION,NRM,22280,no_article_found,
EC,mp,KASIRYE NGANDA ALI,KAMPALA,MAKINDYE DIVISION EAST,NUP,17700,no_article_found,
EC,mp,KAWALYA ABUBAKER,KAMPALA,RUBAGA DIVISION NORTH,NUP,30589,no_article_found,
EC,mp,LUYIMBAZI NALUKOOLAELIAS,KAMPALA,KAWEMPE DIVISION NORTH,NUP,34955,no_article_found,
EC,mp,MAALAZAHRAH LUYIRIKA,KAMPALA,MAKINDYE DIVISION WEST,NUP,32264,no_article_found,
EC,mp,NASSOLOEUGENIA,KAMPALA,RUBAGA DIVISION SOUTH,NUP,35366,no_article_found,
EC,mp,NTALE NSEREKO MADINA,KAMPALA,KAWEMPE DIVISION SOUTH,NRM,18591,no_article_found,
EC,mp,BAZAANYA MATAYO,KAMULI,BUGABULA COUNTY SOUTH,NRM,14615,no_article_found,
EC,mp,MUGABI MUZAALE MARTIN KISULE,KAMULI,BUZAAYA COUNTY,NRM,10547,no_article_found,
EC,mp,TEIRAJOHN,KAMULI,BUGABULA COUNTY NORTH,NRM,10178,no_article_found,
EC,mp,NIRINGIYIMANA JAMES RUUGI KABERUKA,KANUNGU,KINKIZI COUNTY WEST,NRM,22505,no_article_found,
EC,mp,KITIYO PATRICK,KAPCHORWA,KAPCHORWA MUNICIPALITY,INDEPENDENT,10352,no_article_found,
EC,mp,TWALLA FADIL,KAPCHORWA,TINGEY COUNTY,NRM,14219,no_article_found,
EC,mp,AKORIKIN FRANCIS,KAPELEBYONG,KAPELEBYONG COUNTY,NRM,14670,no_article_found,
EC,mp,BAATOM BEN KORYANG,KARENGA,DODOTH WEST COUNTY,NRM,4655,no_article_found,
EC,mp,LOLUK FIDELIS LOGWEE,KARENGA,NAPORE WEST COUNTY,INDEPENDENT,2919,no_article_found,
EC,mp,KITANYWASOWEDI,KASESE,BUSONGORA COUNTY NORTH,NRM,21064,no_article_found,
EC,mp,KIYONGA C W C B,KASESE,BUKONJO COUNTY WEST,NRM,35899,no_article_found,
EC,mp,MONDAY JULIUS RUDE,KASESE,BUKONZO COUNTY EAST,NRM,28195,no_article_found,
EC,mp,MULINDWA DAVID ISIMBWA,KASESE,BUSONGORA COUNTY SOUTH,NRM,10845,no_article_found,
EC,mp,BISASO ABDUL,KASSANDA,KASSANDA COUNTY SOUTH,NRM,11765,no_article_found,
EC,mp,BUKENYA MICHAEL IGA,KASSANDA,BUKUYA COUNTY,NRM,15860,no_article_found,
EC,mp,ONGOROK RICHARD,KATAKWI,USUK COUNTY,NRM,7873,no_article_found,
EC,mp,OSSIYA SOLOMON ALEMU,KATAKWI,TOROMA COUNTY,NRM,10044,no_article_found,
EC,mp,BASEKE FRED,KAYUNGA,NTENJERU COUNTY SOUTH,NRM,14573,no_article_found,
EC,mp,TEBANDEKE CHARLES,KAYUNGA,BBAALE COUNTY,NUP,17507,no_article_found,
EC,mp,ATWIJUKIRE DAN KIMOSHO,KAZO,KAZO COUNTY,NRM,40904,no_article_found,
EC,mp,KASAIJAMATIA,KIBAALE,BUYANJA COUNTY,NRM,18104,no_article_found,
EC,mp,KUGONZA EMELY,KIBAALE,BUYANJAEAST COUNTY,NRM,17,no_article_found,
EC,mp,LULE ERIA ERICK,KIBOGA,KIBOGA WEST COUNTY,NRM,9235,no_article_found,
EC,mp,MUSOKE MICHAEL TREVOSS,KIBOGA,KIBOGA EAST COUNTY,NUP,8866,no_article_found,
EC,mp,KINOBERE HERBERT TOM,KIBUKU,KIBUKU COUNTY,INDEPENDENT,14522,no_article_found,
EC,mp,WAKIDA PATRICK GODFREY,KIBUKU,KABWERI COUNTY,NRM,19766,no_article_found,
EC,mp,ASEERA STEPHEN,KIKUUBE,BUHAGUZI EAST COUNTY,NRM,10668,no_article_found,
EC,mp,TWINOMUJUNI FRANCIS KAZINI,KIKUUBE,BUHAGUZI COUNTY,NRM,21336,no_article_found,
EC,mp,KAJWENGYE TWINOMUGISHA WILSON,KIRUHURA,NYABUSHOZI COUNTY,NRM,21474,no_article_found,
EC,mp,TUMURAMYE GENENSIO,KIRUHURA,KASHONGI COUNTY,NRM,13088,no_article_found,
EC,mp,KARUBANGA JACOB ATEENYI,KIRYANDONGO,KIBANDA SOUTH COUNTY,INDEPENDENT,9531,no_article_found,
EC,mp,HABYARA FORTUNATE,KISORO,BUFUMBIRA COUNTY NORTH,NRM,8374,no_article_found,
EC,mp,KWIZERA EDDIE WA-GAHUNGU,KISORO,BUKIMBIRI COUNTY,INDEPENDENT,14761,no_article_found,
EC,mp,NIYONSABA ALEX,KISORO,BUFUMBIRA COUNTY SOUTH,NRM,23897,no_article_found,
EC,mp,NKRUMAH ROLAND,KISORO,BUFUMBIRA COUNTY EAST,NRM,14708,no_article_found,
EC,mp,MUGABE ROBERT,KITAGWENDA,KITAGWENDA COUNTY,NRM,33249,no_article_found,
EC,mp,OKOYA JOHN CALVIN,KITGUM,CHUA EAST COUNTY,INDEPENDENT,14688,no_article_found,
EC,mp,ONEKA LIT AMERE DENIS,KITGUM,KITGUM MUNICIPALITY,FDC,6176,no_article_found,
EC,mp,ORYEMA SIMON PETER ADUM,KITGUM,CHUA WEST COUNTY,NRM,9024,no_article_found,
EC,mp,DUUKI BRAN,KOBOKO,KOBOKO MUNICIPALITY,NUP,2362,no_article_found,
EC,mp,MUSANOAH,KOBOKO,KOBOKO NORTH COUNTY,NRM,7720,no_article_found,
EC,mp,OKOT BONIFACE HENRY,KOLE,KOLE SOUTH COUNTY,NRM,16447,no_article_found,
EC,mp,OPIO SAMUEL ACUTI,KOLE,KOLE NORTH COUNTY,NRM,26933,no_article_found,
EC,mp,ACHIA LOKIRU GABRIEL,KOTIDO,JIE COUNTY,NRM,28972,no_article_found,
EC,mp,ISMAIL MUHAMMAD LOMWAR,KOTIDO,KOTIDO MUNICIPALITY,NRM,8320,no_article_found,
EC,mp,ERON TONNY,KWANIA,KWANIA COUNTY,NRM,11429,no_article_found,
EC,mp,ONGU JAMES,KWANIA,KWANIA NORTH COUNTY,NRM,16363,no_article_found,
EC,mp,CHEMONGES WILLIAM,KWEEN,KWEEN COUNTY,NRM,19762,no_article_found,
EC,mp,MALINGA ISAAC MAIKUT,KWEEN,SOI COUNTY,NRM,3038,no_article_found,
EC,mp,BINGI PATRICK NYANZI,KYANKWANZI,BUTEMBA COUNTY,NRM,20051,no_article_found,
EC,mp,KIKABI EDWARD,KYANKWANZI,NTWETWE COUNTY,NRM,16057,no_article_found,
EC,mp,KAHEERU VINCENT FREEDOM,KYEGEGWA,KYAKANORTH COUNTY,NRM,18242,no_article_found,
EC,mp,KASUKAALI METHUSELAH,KYENJOJO,MWENGE CENTRAL COUNTY,NRM,18033,no_article_found,
EC,mp,KUTEESAMARY KAMULI,KYENJOJO,MWENGE COUNTY SOUTH,NRM,44860,no_article_found,
EC,mp,NYEKO JOHNNSON KEZEKIYA,LAMWO,LAMWO COUNTY,NRM,21851,no_article_found,
EC,mp,ENGOLASAM,LIRA,ERUTE COUNTY SOUTH,NRM,22509,no_article_found,
EC,mp,ONGOM PATRICK,LIRA,ERUTE COUNTY NORTH,NRM,10213,no_article_found,
EC,mp,ALYELADENIS OMODI,LIRA CITY,LIRAEAST DIVISION,NRM,17495,no_article_found,
EC,mp,OBONG VINCENT SHEDRICK,LIRA CITY,LIRAWEST DIVISION,UPC,13455,no_article_found,
EC,mp,BAGOOLE NGOBI JOHN,LUUKA,LUUKANORTH COUNTY,NRM,11190,no_article_found,
EC,mp,KISASTEPHEN BAKUBALWAYO,LUUKA,LUUKASOUTH COUNTY,NRM,14181,no_article_found,
EC,mp,KIRUMIRAHASSAN,LUWEERO,KATIKAMU COUNTY SOUTH,NUP,19534,no_article_found,
EC,mp,SEKABIRADENES,LUWEERO,KATIKAMU COUNTY NORTH,NUP,22137,no_article_found,
EC,mp,SSEKITOLEEKO ROBERT,LUWEERO,BAMUNANIKA COUNTY,NUP,22303,no_article_found,
EC,mp,KIYIMBA EMMANUEL,LWENGO,BUKOTO COUNTY MID-WEST,NRM,10061,no_article_found,
EC,mp,KIZZA HAKIM SAWULA,LWENGO,BUKOTO COUNTY SOUTH,NUP,8055,no_article_found,
EC,mp,SSENTAYI MUHAMAD,LWENGO,BUKOTO COUNTY WEST,NRM,16599,no_article_found,
EC,mp,ASIIMWE ENOS KINYWAMACHUNDA,LYANTONDE,KABULA COUNTY,NRM,15925,no_article_found,
EC,mp,OGAMA ALLI ISMAIL,MADI-OKOLLO,LOWER MADI COUNTY,NRM,12915,no_article_found,
EC,mp,MATEMBU CHRISS WATAKA,MANAFWA,BUBULO COUNTY WEST,INDEPENDENT,17991,no_article_found,
EC,mp,TOM ALITI CANDIA,MARACHA,MARACHA EAST COUNTY,NRM,12606,no_article_found,
EC,mp,UHURU NELSON,MARACHA,MARACHA COUNTY,NRM,13696,no_article_found,
EC,mp,SEBAMALARICHARD,MASAKA,BUKOTO COUNTY CENTRAL,DP,5124,no_article_found,
EC,mp,KUTEESAPATRICK,MASAKA CITY,KIMAANYA-KABONERA DIVISION,NUP,8103,no_article_found,
EC,mp,LUBOWA SSEBINA GYAVIIRA,MASAKA CITY,NYENDO-MUKUNGWE DIVISION,NUP,21447,no_article_found,
EC,mp,AKUGIZIBWE ALED RONALD,MASINDI,BURULI COUNTY,NRM,13321,no_article_found,
EC,mp,BYAMUKAMA ROGERS,MASINDI,MASINDI MUNICIPALITY,NRM,14218,no_article_found,
EC,mp,KIIZA KENNETH NYENDWOHA,MASINDI,BUJENJE COUNTY,NRM,14604,no_article_found,
EC,mp,EKORO ALEX IRUKAN,MAYUGE,BUNYA COUNTY EAST,NRM,13994,no_article_found,
EC,mp,MPAATA SALLEH,MAYUGE,BUNYA COUNTY SOUTH,NRM,14459,no_article_found,
EC,mp,MASABA MUHAMOOD MUTENYO,MBALE,BUNGOKHO CENTRAL COUNTY,NRM,11930,no_article_found,
EC,mp,WANYENYA SHAFIGA,MBALE,BUNGOKHO COUNTY NORTH,NRM,9844,no_article_found,
EC,mp,WOKURI GEOFREY,MBALE,BUNGOKHO COUNTY SOUTH,NRM,16610,no_article_found,
EC,mp,MASABA KARIM,MBALE CITY,INDUSTRIAL DIVISION,INDEPENDENT,12081,no_article_found,
EC,mp,NANGOLI UMAR,MBALE CITY,NORTHERN DIVISION,INDEPENDENT,16174,no_article_found,
EC,mp,MUSINGUZI PATRICK,MBARARA,KASHARI NORTH COUNTY,NRM,11904,no_article_found,
EC,mp,TUMUSIIME JOHN BOSCO,MBARARA,KASHARI SOUTH COUNTY,NRM,14698,no_article_found,
EC,mp,BAKASHABA CHRISTOPHER,MBARARA CITY,MBARARA NORTH DIVISION,NRM,5478,no_article_found,
EC,mp,ATUHWEREIRE ARTHUR KAZOORA,MITOOMA,RUHINDA SOUTH COUNTY,NRM,12163,no_article_found,
EC,mp,MAKUMBI HENRY KAMYA,MITYANA,MITYANA COUNTY SOUTH,NRM,8734,no_article_found,
EC,mp,NSEGUMIRE MUHAMAD KIBEDI,MITYANA,MITYANA COUNTY NORTH,NRM,18365,no_article_found,
